"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.7320058182128e-08,0.541516264752824,0.368,0.163,0.000237527277909703,"5","EMC7"
1.75882242060862e-08,0.663354603059703,0.319,0.136,0.000241204906762267,"5","UPP1"
2.07271551488058e-08,0.514544453163591,0.325,0.139,0.000284252205710723,"5","CTSA"
2.1543178826433e-08,0.520545072292652,0.387,0.17,0.000295443154425702,"5","PSMD9"
2.20820792032295e-08,0.584732685097902,0.466,0.226,0.00030283363419309,"5","SAMHD1"
2.53882337414978e-08,0.755318037098142,0.258,0.103,0.000348174237530901,"5","MX2"
2.67998819166242e-08,0.621995880302094,0.387,0.177,0.000367533580604585,"5","PPCS"
2.7622521074203e-08,0.784457397400457,0.313,0.136,0.00037881525401162,"5","SFT2D1"
2.82653177224099e-08,1.0672018993731,0.472,0.232,0.00038763056724513,"5","CCDC12"
2.9747649311064e-08,0.8289012111137,0.276,0.115,0.000407959262651932,"5","RAB18"
3.05770953163365e-08,0.569322664404784,0.258,0.104,0.000419334285168239,"5","MTIF3"
3.31818113616011e-08,0.546519597641406,0.583,0.319,0.000455055361012998,"5","SEPT9"
3.38524346912805e-08,0.253274088033545,1,0.993,0.00046425228935622,"5","TMSB10"
3.7203740056689e-08,0.430039469366035,0.356,0.157,0.000510212091137432,"5","MIR142"
3.92130186039363e-08,0.541192324346966,0.748,0.426,0.000537767337134383,"5","BST2"
4.12812690622111e-08,0.476728053635263,0.282,0.114,0.000566131323919163,"5","ARHGAP4"
4.47234264468378e-08,0.630366505871524,0.264,0.106,0.000613337070291933,"5","ADK"
4.83127729954061e-08,0.442494575355903,0.613,0.329,0.000662561368859,"5","UQCR10"
5.2127985245578e-08,0.394434208738721,0.546,0.285,0.000714883189657857,"5","FAM49B"
5.55475336518893e-08,0.619126405157105,0.252,0.1,0.00076177887650201,"5","TLE4"
5.59339375256593e-08,0.397735145822435,0.583,0.322,0.000767078019226892,"5","DYNLL1"
5.72777406345879e-08,0.44341683207919,0.742,0.459,0.000785506935062739,"5","COX6A1"
5.8705115166817e-08,0.637645532233633,0.638,0.369,0.000805081949397729,"5","LCP1"
6.49610032783478e-08,0.74588309180392,0.344,0.16,0.000890875198959261,"5","FIBP"
6.66419266840092e-08,0.785603481155024,0.27,0.112,0.000913927382544502,"5","PDCL3"
6.78053972852447e-08,0.495402660101046,0.411,0.198,0.000929883218369846,"5","HERPUD1"
7.71814792596374e-08,0.630604984483072,0.454,0.225,0.00105846680656667,"5","ICAM2"
8.07878850141778e-08,1.30012319299237,0.319,0.138,0.00110792505508443,"5","UBE2B"
8.19138060456029e-08,0.549340363091181,0.264,0.106,0.0011233659361094,"5","TANK"
8.40709671689868e-08,0.654144255571455,0.27,0.112,0.00115294924375549,"5","UBE2A"
1.01557495019722e-07,0.66675278688845,0.521,0.283,0.00139275948670047,"5","ARF5"
1.0417124944601e-07,0.696987952168521,0.344,0.158,0.00142860451490259,"5","SYTL1"
1.05074462468077e-07,0.482179007693977,0.503,0.259,0.0014409911782872,"5","ZNHIT1"
1.1043412948828e-07,0.589383308995946,0.509,0.265,0.00151449365180227,"5","ATP5EP2"
1.29733123760172e-07,0.519072808193726,0.528,0.274,0.00177916005924699,"5","PPP4C"
1.39185699284061e-07,0.463296773692362,0.969,0.907,0.00190879267998161,"5","MT-CO2"
1.46048588396561e-07,0.395279344159399,0.945,0.737,0.00200291034127044,"5","ATP5E"
1.46545145118756e-07,0.642832720602364,0.521,0.268,0.00200972012015862,"5","PSMD4"
1.53285181314974e-07,0.651844157797711,0.301,0.131,0.00210215297655355,"5","PSMC2"
1.561797959514e-07,1.33765690970235,0.276,0.12,0.0021418497216775,"5","CYTH4"
1.75225753809666e-07,0.340808849553356,0.399,0.187,0.00240304598774576,"5","CMTM7"
1.78941890822343e-07,0.543014090245625,0.307,0.135,0.00245400909073761,"5","CHCHD5"
1.80425648319534e-07,0.254383419471286,0.988,0.918,0.00247435734105409,"5","PFDN5"
1.81465676226523e-07,0.272500681630278,0.626,0.345,0.00248862028377054,"5","SERPINB1"
1.9634428720943e-07,0.497892353422261,0.528,0.266,0.00269266555479013,"5","SP110"
2.12382866357038e-07,0.56633413334942,0.35,0.167,0.00291261862922042,"5","KDELR2"
2.471791439354e-07,0.412699527074882,0.331,0.151,0.00338981477993007,"5","PHPT1"
2.52598994480949e-07,0.68973025811897,0.368,0.177,0.00346414261031174,"5","COX6A1P2"
2.63113013033679e-07,0.615764935378092,0.294,0.129,0.00360833186074387,"5","PSENEN"
2.68100300699279e-07,0.466412972651747,0.374,0.178,0.00367672752378991,"5","CLTB"
3.04044075052032e-07,0.314992067978045,0.374,0.178,0.00416966044526357,"5","MYADM"
3.10523468748634e-07,0.509315037846431,0.429,0.215,0.00425851885041877,"5","NDUFS6"
3.11675415039866e-07,0.654246937724455,0.276,0.121,0.00427431664185672,"5","RP11-347P5.1"
3.24389147975273e-07,0.516191980611037,0.319,0.146,0.0044486727753329,"5","ADI1"
3.3489284753948e-07,0.330651539148097,0.282,0.124,0.00459272051115643,"5","PRDX3"
3.4410344481389e-07,0.296911934894094,0.252,0.105,0.00471903464217768,"5","GYG1"
3.4525153832558e-07,0.354851579812609,0.466,0.229,0.00473477959659701,"5","ANAPC11"
3.50211386758047e-07,0.693153602786354,0.607,0.344,0.00480279895799986,"5","CALM3"
3.766136661689e-07,0.59904522334029,0.356,0.168,0.00516487981784029,"5","MIEN1"
4.09632074456837e-07,1.26981341511544,0.276,0.121,0.00561769426910107,"5","NDUFB6"
4.27566482672365e-07,0.527121113877173,0.65,0.382,0.00586364674336881,"5","COX7A2"
4.32266542447129e-07,0.391811400392857,0.914,0.695,0.00592810336311993,"5","CHCHD2"
4.72212477763583e-07,0.627285438854474,0.264,0.112,0.00647592192004978,"5","TADA3"
4.78185451217862e-07,0.668708415318112,0.534,0.289,0.00655783527800176,"5","TBCB"
5.42725416065051e-07,0.425909422830598,0.325,0.149,0.00744293635591611,"5","NDUFA7.1"
5.63340651083585e-07,0.790205801251374,0.423,0.213,0.00772565368896029,"5","RNF213"
5.66867531795007e-07,0.259228554045144,0.724,0.441,0.00777402133103673,"5","PSMB8"
5.7146223777995e-07,0.367411731309491,0.362,0.167,0.00783703312891423,"5","TXNL1"
5.76550842081112e-07,0.655629586025802,0.417,0.214,0.00790681824830037,"5","C1orf43"
6.00116140979882e-07,0.494404784057182,0.595,0.352,0.0082299927573981,"5","CRIP1"
6.06047684643434e-07,0.607950248152296,0.503,0.275,0.00831133794720006,"5","NDUFS7"
6.27833362997489e-07,0.290326455941375,0.472,0.243,0.00861010674014756,"5","LMAN2"
6.50272680165512e-07,0.331530309328811,0.613,0.352,0.00891783953578983,"5","BIN2"
7.31958628356641e-07,0.56407338596725,0.387,0.196,0.010038080629283,"5","MKRN1"
7.47571037999806e-07,0.728715020952331,0.313,0.144,0.0102521892151293,"5","COMT"
8.16652102529146e-07,0.95402209312241,0.27,0.12,0.0111995669340847,"5","GLUD1"
8.3538485339955e-07,0.594046883160652,0.27,0.12,0.0114564678795214,"5","NDUFC1"
8.58611030129191e-07,0.527862939309485,0.282,0.127,0.0117749916671917,"5","TMC6"
8.66476643558277e-07,0.578401874112655,0.288,0.133,0.0118828606897582,"5","SQRDL"
8.99527082890945e-07,0.33653927425259,0.436,0.228,0.0123361144147664,"5","RASGRP2"
9.31509487011753e-07,0.323601359577141,0.748,0.433,0.0127747211048792,"5","ARF1"
9.34814687141778e-07,0.657713100201888,0.258,0.113,0.0128200486194623,"5","UBE2E3"
9.89915774883539e-07,0.484045734189088,0.252,0.107,0.0135757049367529,"5","RPN1"
1.13539367473995e-06,0.530142174138473,0.344,0.169,0.0155707888553837,"5","LRPAP1"
1.17135124932059e-06,0.732728327510591,0.448,0.239,0.0160639110331826,"5","TCF25"
1.22177092078853e-06,0.436628097358851,0.791,0.546,0.0167553664076939,"5","ENO1"
1.22293617833851e-06,0.346174586500406,0.399,0.194,0.0167713467497343,"5","MT-ND3"
1.22540353771611e-06,0.410248140211812,0.264,0.114,0.0168051841162387,"5","SSBP4"
1.27297830100014e-06,0.970280172135312,0.252,0.108,0.0174576244199159,"5","ERCC1"
1.49483757155873e-06,0.370803830221193,0.871,0.69,0.0205002024563564,"5","ZFP36"
1.50942207918981e-06,0.491597947622652,0.319,0.15,0.0207002143940091,"5","CDK2AP2"
1.55321329431228e-06,0.424416298346167,0.362,0.176,0.0213007671181986,"5","MYH9"
1.69074675318232e-06,0.564170000827026,0.282,0.13,0.0231869009731424,"5","RHEB"
1.86085037331436e-06,0.978515767359087,0.337,0.169,0.0255197020196332,"5","ADAR"
2.03194940286158e-06,0.567423450392467,0.393,0.203,0.0278661541108437,"5","PSMB2"
2.0840551899844e-06,0.297963120897279,0.417,0.212,0.0285807328754461,"5","PCMT1"
2.12417669708016e-06,0.691415995822268,0.325,0.157,0.0291309592237573,"5","RAB2A"
2.26685234040316e-06,0.601092470776661,0.337,0.165,0.031087612996289,"5","SNRPD3"
2.31873852215828e-06,0.575904828181132,0.258,0.117,0.0317991800928787,"5","TLN1"
2.48984535203786e-06,0.425434182596968,0.46,0.249,0.0341457391578473,"5","AMICA1"
2.49133082349445e-06,0.273129360301231,0.521,0.279,0.0341661109134029,"5","DNAJA1"
2.54420312919567e-06,0.312864779677619,0.521,0.27,0.0348912017137894,"5","NDUFB7"
2.61458804448162e-06,0.429222600124715,0.399,0.207,0.0358564604420209,"5","NDUFA12"
2.76932160549461e-06,0.730726206040672,0.337,0.164,0.0379784764977531,"5","LSMD1"
2.78251882950113e-06,0.446006678695748,0.491,0.266,0.0381594632277784,"5","NDUFV2"
3.02850760762639e-06,0.366736441420667,0.528,0.297,0.0415329533309883,"5","RAB7A"
3.32322225897986e-06,0.42147350166936,0.258,0.115,0.0455746700596498,"5","HTATIP2"
3.34699461614761e-06,0.476802528079652,0.344,0.172,0.0459006841658483,"5","TWF2"
3.47037501519703e-06,0.425850526398856,0.509,0.284,0.047592722958412,"5","GNAS"
3.68593526073946e-06,0.284703934685547,0.46,0.243,0.0505489161657809,"5","NDUFA2"
3.73991095591001e-06,0.406626827283039,0.264,0.122,0.0512891388493499,"5","PMAIP1"
4.07530484876127e-06,0.289619492161255,0.497,0.275,0.055888730695912,"5","TMBIM4.1"
4.0902673738508e-06,0.487294943140354,0.528,0.285,0.0560939267649899,"5","SELT"
4.1068040229348e-06,0.808624876233155,0.325,0.156,0.0563207103705278,"5","PSMC4"
4.2866298510499e-06,0.315851387565237,0.693,0.445,0.0587868417772983,"5","CD44"
4.6680075988274e-06,0.408834268800549,0.325,0.158,0.064017056210319,"5","CAPZA1"
4.6789075995574e-06,0.457836822885869,0.399,0.207,0.0641665388203301,"5","CHMP5"
5.28255088859825e-06,0.485197644217023,0.27,0.125,0.0724449028862365,"5","TUBB4B"
5.80006178303178e-06,0.250074375687385,0.982,0.853,0.0795420472924978,"5","ACTG1"
5.91136955218337e-06,0.27953835075886,0.307,0.151,0.0810685220386428,"5","CCDC115"
6.2295209494891e-06,0.291476620267969,0.442,0.234,0.0854316503012935,"5","BSG"
6.2718804480465e-06,0.624693895684018,0.503,0.295,0.0860125684645097,"5","OSTF1"
6.33498314840753e-06,0.563622808012199,0.479,0.26,0.0868779588972608,"5","AHNAK"
6.67308732567829e-06,0.505915112527436,0.448,0.249,0.091514719584352,"5","CHMP2A"
6.73447486620135e-06,0.315045953964643,0.301,0.141,0.0923565883150853,"5","FUNDC2"
6.94196200257786e-06,0.383764859831235,0.356,0.182,0.0952020669033528,"5","TMEM147"
6.97945356515989e-06,0.25284999476949,0.325,0.159,0.0957162261926027,"5","NDUFS2"
7.01704327573763e-06,0.338930089255202,0.736,0.508,0.0962317314834658,"5","NDUFA4"
8.56586841784436e-06,0.305992838763446,0.35,0.183,0.117472319482318,"5","PFDN2"
8.64234662702307e-06,0.530819434236751,0.436,0.239,0.118521141642994,"5","ATP6AP2"
8.64241448068802e-06,0.678028140012607,0.38,0.197,0.118522072188155,"5","RBCK1"
9.03151498171738e-06,0.485441023282054,0.325,0.161,0.123858196459272,"5","CHMP3"
9.22364169148803e-06,0.588480502320957,0.479,0.261,0.126493022157067,"5","ATRAID"
9.29506725453293e-06,0.254904727842994,0.356,0.18,0.127472552328665,"5","TMEM9B"
9.44027915353776e-06,0.717586963647294,0.411,0.213,0.129463988311617,"5","RALY"
9.68739286303184e-06,0.385234909243273,0.73,0.46,0.132852905723619,"5","SAP18"
9.87929084484702e-06,0.341216631405534,0.393,0.205,0.135484594646232,"5","C19orf10"
1.00673182489522e-05,0.278232845029344,0.307,0.151,0.13806320246613,"5","OTUB1"
1.04172137602204e-05,0.527125362372197,0.337,0.175,0.142861669507662,"5","DECR1"
1.04780124701423e-05,0.328664726394247,0.595,0.355,0.143695463015532,"5","ATP5F1"
1.09417072213555e-05,0.490503063695551,0.307,0.155,0.150054572833669,"5","NDUFS3"
1.13561476370869e-05,0.391627252532753,0.828,0.544,0.155738208695009,"5","ATP6V0E1"
1.20107383763194e-05,0.295308449420081,0.27,0.126,0.164715266092844,"5","OS9"
1.31589217247568e-05,0.270893029021004,0.552,0.308,0.180461452533315,"5","RAP1A"
1.34566459215102e-05,0.394422396548798,0.374,0.191,0.18454444216759,"5","SHFM1"
1.36139126724866e-05,0.366331730051036,0.656,0.401,0.186701198390481,"5","ICAM3"
1.38518626832375e-05,0.337936675016807,0.288,0.138,0.189964444837919,"5","AKR1A1"
1.50587861784834e-05,0.398228590317235,0.288,0.143,0.206516193651721,"5","VIMP"
1.57840979683434e-05,0.421862327113413,0.583,0.393,0.216463119537862,"5","PTGES3"
1.60334502543044e-05,0.287897408147213,0.436,0.237,0.21988273678753,"5","RNF7"
1.64617175387712e-05,0.85416694047931,0.387,0.207,0.225755994326708,"5","SNX17"
1.67636002349621e-05,0.303937964980957,0.258,0.12,0.229896013622271,"5","MEA1"
1.75444332140645e-05,0.304154687802622,0.27,0.129,0.240604357097681,"5","CCM2"
2.09128687463236e-05,0.475204443300475,0.325,0.165,0.286799081987082,"5","NUCB1"
2.13538835253772e-05,0.362960170814965,0.755,0.527,0.292847158667023,"5","GPX4"
2.1899370468781e-05,0.409459527621447,0.393,0.211,0.300327966608862,"5","SSNA1"
2.1946803151277e-05,0.594348781543903,0.252,0.122,0.300978458416613,"5","NAPA"
2.21990785387367e-05,0.465501632993467,0.264,0.126,0.304438163080235,"5","RNF114"
2.28210663483576e-05,0.769253890675538,0.411,0.221,0.312968103901376,"5","DCTN3"
2.40046437164827e-05,0.322659325317093,0.288,0.143,0.329199683927843,"5","WBP2"
2.44575229807046e-05,0.411703490552635,0.472,0.278,0.335410470157383,"5","UQCRQ"
2.64709580716895e-05,0.403236815177049,0.258,0.125,0.36302271899515,"5","NDUFS4"
3.37728547422586e-05,0.36586529999447,0.393,0.217,0.463160929935335,"5","MYEOV2"
3.41887330589277e-05,0.299129714312927,0.288,0.146,0.468864285170134,"5","LIMS1"
3.85199087862335e-05,0.299166846996218,0.331,0.174,0.528262029094406,"5","GRB2"
3.86827803161434e-05,0.494591481157103,0.264,0.133,0.530495649255591,"5","HM13"
4.19056641615537e-05,0.295567457489258,0.356,0.185,0.574694278311548,"5","STK17B"
4.4080553248476e-05,0.509469472978457,0.276,0.145,0.6045207072496,"5","ARL4A"
4.54231938658978e-05,0.286322904026545,0.515,0.3,0.622933680676922,"5","ARPC4"
4.54537004851349e-05,0.528506277321176,0.374,0.21,0.62335204845314,"5","C19orf70"
5.29843543600724e-05,0.628173956205066,0.258,0.125,0.726627435694034,"5","LCP2"
5.44334196510664e-05,0.253873110192016,0.288,0.144,0.746499917094725,"5","IKZF1"
5.78359585726946e-05,0.272448161591732,0.607,0.372,0.793162335865934,"5","ID2"
6.09231971984197e-05,0.27693151480617,0.994,0.879,0.835500726379128,"5","DUSP1"
7.4449947943253e-05,0.521507111310787,0.331,0.178,1,"5","GRK6"
8.13805936726975e-05,0.458903965099918,0.331,0.183,1,"5","CYC1"
9.68039134006329e-05,0.612170533435002,0.442,0.247,1,"5","CHMP1B"
9.75649798277525e-05,0.299411055885274,0.405,0.227,1,"5","PDIA6"
9.91389387589886e-05,0.333154324360871,0.252,0.125,1,"5","PABPC4"
0.000106132325477122,0.45986956709485,0.724,0.475,1,"5","LDHA"
0.000106133929368496,0.298524826225214,0.963,0.841,1,"5","UBC"
0.000108644737144962,0.252490113575785,0.534,0.332,1,"5","CD63"
0.000109247767793698,0.352254294049561,0.307,0.164,1,"5","DAP3"
0.000114701261865461,0.443833299542624,0.638,0.394,1,"5","NDUFA11"
0.00012470254258899,0.421364340814101,0.276,0.146,1,"5","FDX1"
0.000125571076176372,0.33310416928265,0.307,0.163,1,"5","RHOF"
0.000138761648615034,0.306673099183199,0.503,0.301,1,"5","FKBP8"
0.000140959736911577,0.390235318242528,0.374,0.215,1,"5","MRPL54"
0.000145389829622869,0.321724779149697,0.362,0.205,1,"5","BAZ1A"
0.000148139789486215,0.386228260020101,0.337,0.188,1,"5","DSTN"
0.000148605091207464,0.475946244821668,0.288,0.155,1,"5","TAF9"
0.000157400484563358,0.381746146921968,0.325,0.176,1,"5","PDCD5"
0.000161144512517165,0.532998399320092,0.252,0.133,1,"5","SNRPG"
0.000167865081669909,0.424290928332838,0.337,0.185,1,"5","GIMAP2"
0.000175991120475075,0.297854194490086,0.546,0.318,1,"5","NDUFA1"
0.000179983441040165,0.410780957069078,0.282,0.152,1,"5","BLOC1S2"
0.00019042321717428,0.275873147580555,0.331,0.177,1,"5","PPP1R7"
0.000221459835885351,0.266519331521024,0.307,0.165,1,"5","PRKAR1A"
0.000225390152737609,0.366851554532831,0.288,0.157,1,"5","NDUFA6"
0.000238575429440097,0.285901062672492,0.307,0.168,1,"5","ZMAT2"
0.000274071956138036,0.281822487111787,0.411,0.239,1,"5","MAP1LC3B"
0.000312325945479581,0.28978014425488,0.46,0.276,1,"5","ATP5I"
0.000313424214056144,0.306369624897462,0.301,0.163,1,"5","PET100"
0.000381010668434337,0.263755796411292,0.515,0.314,1,"5","TMEM258"
0.000407199073075494,0.345816021504629,0.485,0.303,1,"5","PAIP2"
0.000421086049321799,0.405732764731304,0.301,0.17,1,"5","NDUFB1"
0.00045297806633249,0.394786906596283,0.282,0.158,1,"5","TEX264"
0.000455313486289604,0.387227507650049,0.902,0.684,1,"5","MYL12B"
0.00046085724738049,2.9382442445708,0.252,0.137,1,"5","DNAJC15"
0.00046335061962721,0.420441271254489,0.663,0.418,1,"5","COPE"
0.000548508477758344,0.319084156235792,0.534,0.335,1,"5","NDUFB2"
0.00067434593619264,0.265381810639498,0.859,0.685,1,"5","ATP5L"
0.00078348850841479,0.288404396591138,0.368,0.221,1,"5","CAPG"
0.000926586556850551,0.423452354431794,0.313,0.182,1,"5","EIF1B"
0.00092782030049556,0.579848740349131,0.276,0.154,1,"5","APBB1IP"
0.000950032893684496,0.276973940602021,0.491,0.302,1,"5","PSMB7"
0.00105463324463806,0.429895929421618,0.742,0.49,1,"5","UBXN1"
0.00113118789874347,0.280643120832219,0.301,0.175,1,"5","RASSF5"
0.0011769327420225,1.00572971571453,0.276,0.154,1,"5","SMIM7"
0.00134496613149426,0.337474682729135,0.337,0.205,1,"5","SNRPD1"
0.00167129588986205,0.632339174534495,0.515,0.323,1,"5","YPEL5"
0.0017819927632025,0.730925578813861,0.356,0.213,1,"5","SIVA1"
0.00193073588919915,0.416556945855638,0.675,0.498,1,"5","SOD1"
0.00207741273602442,0.648194851839391,0.307,0.184,1,"5","CCT7"
0.00220774075270914,0.739659648056439,0.331,0.202,1,"5","SUMO3"
0.00235028919967748,0.453776974915265,0.38,0.228,1,"5","NCL"
0.00266835244745011,0.386416560975957,0.368,0.223,1,"5","SSB"
0.00343833128162596,0.315952455848749,0.515,0.343,1,"5","DBI"
0.00414926325356528,0.808379867785659,0.294,0.174,1,"5","C1orf63"
0.00665430219890531,0.465068648054557,0.301,0.183,1,"5","COPS6"
0.00691229685834293,0.317066208084706,0.337,0.208,1,"5","MX1"
2.23462332598782e-267,5.97575423072127,0.986,0.071,3.06456242925969e-263,"6","GZMB"
1.58006413456365e-246,5.48453632050291,0.917,0.063,2.16689995414059e-242,"6","FGFBP2"
4.43054687390354e-228,5.75198722446091,0.764,0.04,6.07605198287131e-224,"6","SPON2"
2.5556325626637e-202,5.07936661222093,0.972,0.112,3.504794496437e-198,"6","PRF1"
5.34561915831284e-192,6.2663291767614,0.5,0.013,7.33098211371022e-188,"6","AKR1C3"
2.95509338924916e-176,5.37509759514657,0.958,0.134,4.05261507401629e-172,"6","GNLY"
7.01611614561544e-174,5.25326442720491,0.597,0.031,9.62190168209701e-170,"6","CLIC3"
4.89796248982125e-155,4.97667082696328,0.521,0.025,6.71706575854086e-151,"6","XCL2"
2.29012036424446e-152,4.67849362466632,0.556,0.031,3.14067106752486e-148,"6","KLRD1"
1.3003305499924e-150,3.89705047045061,0.965,0.155,1.78327331625957e-146,"6","CST7"
1.90087730592241e-146,5.21493660720822,0.431,0.015,2.60686313734199e-142,"6","PRSS23"
1.97133950740247e-146,3.73952879645529,0.951,0.157,2.70349500045175e-142,"6","GZMA"
2.88279315988494e-145,4.83761513100227,0.75,0.078,3.95346253946621e-141,"6","CCL4"
2.9998278076254e-145,5.08637630147281,0.486,0.023,4.11396385537747e-141,"6","TTC38"
4.24584606062863e-131,4.19784508569825,1,0.262,5.8227532875461e-127,"6","NKG7"
5.03554723339694e-119,2.85788440719138,0.882,0.144,6.90574947588056e-115,"6","FCGR3A"
3.13757280360281e-117,3.10454063712118,0.66,0.068,4.30286734286089e-113,"6","GZMH"
1.42038546292309e-113,3.22986425056092,0.986,0.26,1.94791662385273e-109,"6","CTSW"
1.27324527937843e-112,5.15728256492629,0.569,0.057,1.74612857613958e-108,"6","IGFBP7"
8.32507272997853e-102,4.27832739898497,0.403,0.025,1.14170047418926e-97,"6","S1PR5"
2.93371202689879e-100,3.38363797288714,0.66,0.091,4.02329267368899e-96,"6","APMAP"
5.86522827469818e-100,5.65461335705598,0.285,0.009,8.04357405592109e-96,"6","SH2D1B"
1.19684638301619e-94,4.57192983378593,0.34,0.018,1.6413551296684e-90,"6","GPR56"
1.06184871696001e-92,5.25587018505617,0.271,0.009,1.45621933043896e-88,"6","KLRF1"
1.27062936053634e-92,3.55386545566946,0.868,0.233,1.74254110503953e-88,"6","CD247"
1.82801328255809e-90,4.30352732552943,0.319,0.016,2.50693741570017e-86,"6","XCL1"
1.87323360332729e-85,2.8118238029777,0.84,0.212,2.56895256360304e-81,"6","GZMM"
1.2461532794005e-81,4.47376499073061,0.306,0.017,1.70897460736984e-77,"6","C1orf21"
2.24444827214916e-79,3.73252267132435,0.438,0.045,3.07803636042536e-75,"6","IL2RB"
1.70457514977801e-77,3.88362211622218,0.368,0.03,2.33765436040557e-73,"6","PLEKHF1"
1.21817204500518e-73,3.20254427873613,0.639,0.122,1.67060114252011e-69,"6","HOPX"
1.39313623868445e-73,3.33897295862498,0.438,0.048,1.91054703773186e-69,"6","MATK"
5.0064584636013e-69,0.978645981691255,1,1,6.86585713698282e-65,"6","B2M"
8.64178631226681e-68,4.81671486808742,0.333,0.029,1.18513457486427e-63,"6","HAVCR2"
1.73394412393109e-67,1.25835011420061,1,0.979,2.3779309715591e-63,"6","HLA-C"
1.22713350154432e-62,3.89322432959012,0.319,0.029,1.68289088401788e-58,"6","TBX21"
3.38321131104567e-56,3.66580064524792,0.271,0.022,4.63973599196804e-52,"6","FCRL6"
9.51349718963231e-56,4.30246846111718,0.312,0.031,1.30468100458618e-51,"6","PTGDR"
1.57158334336949e-55,2.25383011155566,0.861,0.339,2.15526939709691e-51,"6","CD7"
4.65690678408971e-54,2.6016638230037,0.556,0.119,6.38648196370063e-50,"6","TPST2"
1.0198669087065e-52,2.13272106452286,0.882,0.428,1.3986454786001e-48,"6","PLAC8"
2.02817205766263e-52,1.17429346923395,1,0.961,2.78143515987853e-48,"6","HLA-A"
2.55539968414723e-45,2.02534198854282,0.854,0.446,3.50447512683951e-41,"6","ITGB2"
3.25877981101869e-45,0.997656816557804,1,0.943,4.46909063283103e-41,"6","HLA-B"
1.7326985207153e-43,2.00198574598037,0.701,0.242,2.37622275130896e-39,"6","CTSC"
2.70114109157351e-42,1.46612728215041,0.958,0.766,3.70434489298391e-38,"6","UBB"
1.22427547047239e-41,2.48554996367807,0.493,0.117,1.67897138020583e-37,"6","C12orf75"
5.56792128781654e-39,2.03610946511062,0.736,0.322,7.6358472541116e-35,"6","CD63"
2.60137002066597e-38,1.98004392639004,0.576,0.164,3.56751884634131e-34,"6","RHOC"
3.42161508072651e-38,2.88338728332222,0.347,0.061,4.69240292170833e-34,"6","CX3CR1"
4.1106027995803e-38,1.64795062481226,0.833,0.449,5.63728067934443e-34,"6","RARRES3"
4.18186202841052e-38,1.36771613551743,0.924,0.578,5.73500558576219e-34,"6","SRGN"
8.18137196384857e-38,1.72392684021557,0.812,0.362,1.12199335112219e-33,"6","ID2"
1.36085935481025e-37,1.96292604337912,0.736,0.295,1.86628251918677e-33,"6","CCL5"
3.25921890589119e-36,1.01162050761452,0.993,0.94,4.46969280753918e-32,"6","PFN1"
9.84579205996054e-36,2.36620389910497,0.389,0.079,1.35025192310299e-31,"6","NCR3"
4.87106723589233e-35,2.09179463499077,0.549,0.173,6.68018160730274e-31,"6","EFHD2"
1.92492724720834e-34,1.51765778423329,0.84,0.483,2.63984522682152e-30,"6","CD99"
1.18708363923517e-33,2.62473076549039,0.528,0.166,1.62796650284711e-29,"6","ARPC5L"
1.51981654076745e-32,1.64860563247257,0.722,0.341,2.08427640400849e-28,"6","RAP1B"
3.29130473336617e-32,2.28847290119756,0.5,0.15,4.51369531133837e-28,"6","PLEK"
6.28479740854298e-32,2.98600468832373,0.41,0.1,8.61897116607584e-28,"6","SAMD3"
1.62228740624061e-31,1.10066714716106,0.847,0.328,2.22480494891837e-27,"6","FCER1G"
6.18224762502418e-31,2.35685119928341,0.444,0.124,8.47833439295817e-27,"6","ZAP70"
6.9950442857424e-31,1.94902140813754,0.556,0.196,9.59300373346712e-27,"6","APOBEC3G"
1.12297730308404e-30,1.00323377350324,0.986,0.864,1.54005107344945e-26,"6","MYL12A"
1.18233895335918e-30,1.11491617125758,0.91,0.626,1.62145964063677e-26,"6","PTPRCAP"
2.41694320846626e-30,2.68258726547026,0.396,0.1,3.31459591609063e-26,"6","CHST12"
1.08045682924875e-29,1.10907530706293,0.972,0.877,1.48173849563174e-25,"6","HLA-E"
2.92513586164685e-28,2.16680611769027,0.562,0.216,4.01153132066249e-24,"6","ALOX5AP"
7.19901559510122e-28,1.45715793812741,0.826,0.523,9.87272998712181e-24,"6","HCST"
1.49394766065935e-27,1.34623291653401,0.896,0.626,2.04879982182823e-23,"6","CLIC1"
2.00767520834164e-27,0.809687430792565,0.993,0.908,2.75332578071973e-23,"6","CFL1"
4.72314238876393e-27,2.85492089437777,0.271,0.053,6.47731747195086e-23,"6","ASCL2"
5.400070969947e-27,1.6438540730885,0.646,0.317,7.40565732818532e-23,"6","PDIA3"
6.03826104532966e-27,2.47474724540518,0.424,0.122,8.28087119756509e-23,"6","CCL3"
1.73414631753712e-26,2.53444263829269,0.389,0.111,2.37820825987041e-22,"6","CD300A"
4.40681057620862e-26,1.51302610276162,0.785,0.457,6.0435000242125e-22,"6","IFITM1"
8.49446105363614e-26,2.20553163925787,0.389,0.11,1.16493038889566e-21,"6","C5orf56"
1.19511983592e-25,2.6957838678292,0.264,0.051,1.63898734298069e-21,"6","ABHD17A"
1.07164663538229e-24,1.84396419329767,0.59,0.267,1.46965619576328e-20,"6","PPP1R18"
6.0620233977502e-24,1.40202974373596,0.861,0.634,8.31345888767463e-20,"6","RAC2"
